TMA64	TMA64
TPA1	YEF3
NOP58	RRP9
RRP9	RRP9
LRP1	CSL4
LRP1	LRP1
LRP1	RRP4
LRP1	RRP40
LRP1	RRP43
LRP1	RRP45
LRP1	RRP46
LRP1	RRP6
RRP45	CSL4
RRP45	RRP4
RRP45	RRP40
RRP45	RRP43
RRP45	RRP45
RRP45	RRP46
RRP46	RRP45
RRP45	RRP6
RRP6	RRP45
RRP46	CSL4
RRP46	RRP4
RRP46	RRP40
RRP46	RRP42
RRP46	RRP43
RRP46	RRP46
RRP46	RRP6
RRP6	RRP46
RRP46	SKI7
RRP6	CSL4
RRP6	RRP4
RRP6	RRP40
RRP6	RRP42
RRP6	RRP43
RRP6	RRP6
RPB3	RPB2
RPB3	RPB3
RPB3	RPB4
RPB3	RPB7
NOP58	RPA49
RPA34	RPA34
RPA34	RPA43
RPA34	RPA49
RPA49	RPA34
RPA34	FMP52
RPA49	RPA43
RPA49	RPA49
RRP45	RPA49
RRB1	RRB1
RRP6	RRB1
ERB1	ERB1
RRP8	RRP8
HPR1	SUB2
MFT1	SUB2
SUB2	SUB2
HPR1	HPR1
HPR1	MFT1
MFT1	HPR1
HPR1	THO2
THO2	HPR1
HPR1	THP2
THP2	HPR1
MFT1	MFT1
MFT1	THO2
THO2	MFT1
MFT1	THP2
THP2	MFT1
MFT1	TEX1
THO2	THO2
THO2	THP2
THP2	THO2
THO2	TEX1
THP2	THP2
THP2	TEX1
RSC2	ARP7
RSC2	ARP9
RSC2	RSC2
RSC2	RSC58
RSC58	RSC2
RSC2	RSC6
RSC2	RSC8
RSC8	RSC2
RSC2	STH1
RSC3	ARP7
RSC3	ARP9
RSC3	RSC2
RSC3	RSC3
RSC3	RSC4
RSC3	RSC58
RSC58	RSC3
RSC3	RSC6
RSC3	RSC8
RSC3	RSC9
RSC3	STH1
RSC4	ARP7
RSC4	ARP9
RSC4	RSC2
RSC4	RSC4
RSC4	RSC58
RSC58	RSC4
RSC4	RSC6
RSC4	RSC9
RSC4	SFH1
RSC4	STH1
RSC58	ARP7
RSC58	ARP9
RSC58	RSC58
RSC58	RSC6
RSC58	RSC8
RSC8	RSC58
RSC58	RSC9
RSC58	STH1
RSC8	ARP7
RSC8	ARP9
RSC8	RSC4
RSC8	RSC6
RSC8	RSC8
RSC8	RSC9
RSC9	RSC8
RSC8	SFH1
RSC8	STH1
RSC9	ARP9
RSC9	STH1
MED7	MED4
TFC1	TFC1
TFC1	TFC4
TFC1	TFC7
PRP40	PRP39
PRP40	PRP40
PRP40	PRP42
SNU56	PRP39
SNU56	PRP40
SNU56	SNU71
SNU56	TRA1
PTA1	EMW1
EMW1	EMW1
ARX1	ARX1
ARX1	ALB1
ALB1	ARX1
CIC1	CIC1
ALB1	CIC1
NOP12	BRX1
NOP12	NOP12
NOP12	PWP1
PWP1	PWP1
VIP1	PWP1
SDA1	NAP1
VIP1	NAP1
REI1	NAP1
REI1	REI1
CEX1	NAP1
GAR1	ESF1
ESF1	ESF1
UTP10	UTP10
UTP10	UTP5
UTP4	UTP15
UTP4	UTP4
UTP8	UTP5
UTP8	UTP8
UTP9	UTP5
UTP9	UTP9
VIP1	VIP1
CEX1	CEX1
CDC73	CDC73
CHD1	CHD1
CTR9	CTR9
LEO1	LEO1
PAF1	PAF1
POB3	POB3
RTF1	RTF1
SPT16	SPT16
VIP1	POB3
UTP22	UTP22
CAB3	UTP22
CAB3	CAB3
RPN1	RPN1
RPN1	RPN10
RPN10	RPN1
RPN1	RPN11
RPN1	RPN12
RPN1	RPN2
RPN1	RPN3
RPN1	RPN5
RPN1	RPN6
RPN6	RPN1
RPN1	RPN8
RPN8	RPN1
RPN1	RPN9
RPN1	UBP6
UBP6	RPN1
RPN10	RPN10
RPN10	RPN11
RPN10	RPN12
RPN10	RPN2
RPN10	RPN3
RPN10	RPN5
RPN10	RPN6
RPN10	RPN7
RPN10	RPN9
RPN6	RPN11
RPN6	RPN5
RPN6	RPN6
RPN6	RPN7
RPN6	RPN8
RPN8	RPN6
RPN6	RPN9
RPN6	RTK1
RPN8	RPN12
RPN8	RPN2
RPN8	RPN3
RPN8	RPN9
UBP6	RPN2
UBP6	RPN7
UBP6	RPN8
UBP6	RPN9
UBP6	UBP6
RLI1	RLI1
PRP19	CEF1
PRP19	CLF1
PRP19	PRP19
MPE1	CFT2
MPE1	PTA1
PTA1	MPE1
MPE1	YSH1
PTA1	CFT1
PTA1	PFS2
PTA1	PTA1
PTA1	REF2
PTA1	SSU72
PTA1	YSH1
RBG2	RBG2
RBG2	GIR2
GIR2	RBG2
GIR2	GIR2
ESF1	GIR2
SSD1	SSD1
AAR2	AAR2
BCP1	BCP1
BCP1	RKM1
CCR4	CCR4
CCR4	POP2
IPI1	IPI1
LSG1	LSG1
NAB2	NAB2
NAM7	NAM7
NUP82	NUP82
PUF6	PUF6
PUS1	PUS1
PUS4	PUS4
RCL1	BMS1
RCL1	RCL1
REB1	REB1
POP3	POP1
POP3	POP4
POP3	RPP1
RNT1	RNT1
LHP1	LHP1
LHP1	SRP68
LHP1	SRP72
TRM1	NSA1
TRM1	TRM1
TRM3	TRM3
TRM7	TRM7
TSR2	TSR2
UTP13	UTP13
UTP18	UTP18
UTP21	UTP21
URA7	URA7
OLA1	OLA1
URB1	URB1
HGH1	HGH1
APC2	APC1
APC2	CDC16
APC2	CDC23
APC2	CDC27
ARD1	ENO1
ARD1	MYO1
ARD1	NAT1
NAT1	ARD1
ARD1	UTP22
ARO1	GFA1
ARO1	HSC82
ARO1	IDH2
ARO1	RPN9
ARP2	ARP3
ARP3	ARP2
ARP3	NOG2
ASF1	HIR3
ASF1	MAM33
ASF1	RAD53
BDF2	BDF1
BEM1	BOI2
BEM1	CDC24
BET3	BET5
BET3	FKS1
BET3	TRS85
BET3	TRS65
BET3	TRS20
TRS20	BET3
BET3	TRS23
BET3	TRS31
BET3	TRS33
BMH2	BMH1
BMH2	NTH1
BMH2	NTH2
BMH2	PIK1
BMH2	RTG2
BMH2	PSK1
BUD14	BEM2
BUD14	SSZ1
BUD14	ZUO1
BUD20	NSA2
BUD20	LHP1
BUD20	MRT4
BUD20	NOG1
BUD20	RLP7
