UBE4B	XPC
MYEF2	HDAC5
ZEB2	MTA1
ZEB2	MTA2
ZEB2	HDAC1
ZEB2	HDAC2
ZEB2	RBBP4
ZEB2	RBBP7
NCOA1	RXRA
SETD7	TBP
SETD7	TAF7
SETD7	TAF6
TAF10	SETD7
TAF10	TBP
TAF10	TAF6
KLF10	SP1
EZH2	RBL2
RBL2	EZH2
SKIL	NCOR1
SKIL	NCOR2
NCOR1	SKIL
NCOR2	SKIL
SKIL	SIN3A
SKIL	HDAC1
AKT1	EP300
ATR	RAD1
ATR	HUS1
ATR	RAD9A
IL16	HDAC3
PPARG	KAT5
TADA3	KAT2B
TADA3	KAT2A
CLSPN	CDC7
TERT	NAT10
HDAC6	G3BP1
G3BP1	HDAC6
SIAH1	RUNX1
RUNX1	SIAH1
RUNX1	PML
RUNX1	RARA
RUNX1	HDAC2
PML	SIAH1
PML	HDAC2
RARA	SIAH1
RARA	HDAC2
VDR	SMAD3
SMAD3	VDR
RAD18	FANCI
BRCA1	RPA1
PAX7	WDR5
PAX7	ASH2L
WDR5	PAX7
ASH2L	PAX7
EPOR	PLCG1
MYC	HIF1A
HIF1A	MYC
UBE2W	FANCL
FANCL	UBE2W
KAT2B	TAF6L
KAT2B	TAF5L
KAT2B	TADA3
E2F4	RBL2
HDAC1	E2F4
CDK1	FOXM1
CCNB1	FOXM1
CDK2	FOXM1
CCNE1	FOXM1
KAT2B	XRCC6
EP300	XRCC6
KAT2B	HMGA1
HMGA1	NFKB1
SAP30	CHD4
USF1	E2F3
E2F3	USF1
SMAD2	KAT2A
SMAD3	KAT2A
SMAD1	KAT2A
SMAD5	KAT2A
SMAD9	KAT2A
SMAD2	KAT2B
SMAD9	KAT2B
CENPA	RSF1
CENPA	PHIP
CENPA	DDB1
CENPA	SRRT
CENPA	KIF23
CENPA	ZFP91
CENPA	CENPB
CENPA	CENPT
CENPA	RING1
CENPA	CBX8
CENPA	ACTB
CENPA	BMI1
CENPA	CENPN
CENPA	CENPH
CENPA	CENPO
CENPA	CENPK
CENPA	CBX3
CENPA	CENPM
CENPA	CENPI
NONO	SFPQ
PPARD	HDAC1
MKL1	SSRP1
ASH2L	MEF2D
MEF2D	ASH2L
MEF2D	MEN1
MEF2D	RBBP5
MEF2D	KMT2D
CHD4	SIN3A
CHD4	SAP30
CHD4	RBBP4
CHD4	RBBP7
CHD4	MTA2
RBBP7	CHD4
RBBP4	CHD4
ESR1	GRIP1
SIN3A	BCL6
EP300	GATA2
KAT2A	GATA2
GATA4	SP1
GATA6	SP1
SP1	GATA4
SP1	GATA6
HESX1	NCOR1
SRC	THRB
SNW1	NCOR1
NCOR1	SNW1
EP300	SNW1
PIAS4	HDAC1
PIAS4	HDAC2
PCNA	FANCL
PCNA	FANCA
PCNA	FANCE
FANCL	PCNA
NCOR1	TAF9
TAF9	NCOR1
NCOR1	TAF6
NR1D2	TAF9
NR1D2	NCOR1
NR1D2	TAF6
NR1D2	SIN3B
NR1D2	HDAC1
MYC	SP1
SMAD2	NCOA3
SMAD3	NCOA3
RNF8	MDC1
MDC1	RNF8
PALB2	RAD51
ATAD2	NCOA3
ATAD2	ESR1
CEBPD	IPO4
CEBPD	SPAG5
CEBPD	UBR5
CEBPD	XPO1
IPO4	CEBPD
MYB	SKI
MYB	SIN3A
MYB	NCOR1
NCOR1	MYB
SIN3A	MYB
SKI	MYB
RUNX2	HDAC7
STAT6	NCOA2
KAT5	NR1D2
HDAC1	NR1D2
RAD18	PCNA
CBL	SRC
KMT2A	MTM1
FAN1	MLH1
FAN1	MLH3
FAN1	PMS1
FAN1	PMS2
MLH3	FAN1
AKT1	MDM2
HCK	SRC
PIAS2	JUN
PIAS1	JUN
CHFR	PLK1
CASP6	UBE4A
FAN1	FANCI
FAN1	FANCG
FAN1	RFC3
FAN1	RFC4
FAN1	PCNA
KAT2B	NCOA3
RARA	NCOR2
KMT2A	SET
FANCG	ERCC1
ERCC1	FANCG
XRCC3	FANCG
BRCA2	XRCC3
FANCG	BRCA2
BLID	BCL2
FANCL	FANCM
FANCG	FANCM
FANCG	FANCL
ESR1	NCOA7
ESR1	TBP
ATAD5	WDR48
ATAD5	RFC4
PCNA	ATAD5
RARA	NCOA3
ESR1	NCOR2
FANCM	RMI2
FANCM	TOP3A
FANCF	FANCM
FANCF	RMI1
RMI1	FANCM
RMI1	BLM
RMI1	RMI2
RMI1	TOP3A
NCOA3	RARA
KAT2B	RARA
EP300	RARA
MYC	PIAS2
STAT3	SP1
KDM3A	MKL1
KDM3A	MKL2
MKL1	KDM3A
SP1	DCAF6
LEF1	E2F1
HDAC1	E2F1
TBP	TAF8
MED1	KAT2A
KAT2A	MED16
KAT2A	MED1
KAT2A	MED17
KAT2A	TAF9
MYC	MED1
MYC	MED16
TRRAP	NPAT
NPAT	TRRAP
HELLS	DNMT1
CTBP1	RREB1
CTBP1	EHMT2
CTBP1	WIZ
CTBP1	RCOR1
CTBP1	KDM1A
CTBP1	CDYL
CDYL	WIZ
MYOD1	KAT2B
RARA	LRIF1
LRIF1	RARA
LRIF1	ESR1
LRIF1	RORA
LRIF1	PPARG
LRIF1	THRB
EHMT2	CBX5
EHMT2	CBX3
EZH2	PHB2
SIN3A	SFPQ
HDAC1	NONO
SP1	PARP1
PARP1	SP1
SMAD2	SMAD7
AHRR	HDAC4
AHRR	HDAC5
AURKA	TLK1
AURKA	TLK2
BLM	ATR
ATR	BLM
SIN3A	RUNX1
RUNX1	SIN3A
CARM1	NFKB1
CARM1	ACTB
GRIP1	VDR
ATM	PARP1
KMT2D	ASH2L
KMT2D	RBBP5
KMT2D	WDR5
ASH2L	NCOA6
RBBP5	NCOA6
MAX	HIF1A
MAX	EPAS1
NCOA1	EP300
HDAC3	ESR1
HSF1	MTA1
MTA1	HSF1
HSF1	HDAC1
HSF1	HDAC2
HSF1	CHD3
CEBPD	HDAC4
HDAC1	CEBPD
EP300	KLF4
NCOR2	ESR1
NCOR2	ESR2
SOX6	HDAC1
PHB	ESR1
PHB2	PHB
PHB	PHB2
ATF4	KAT2B
KAT5	NMI
NMI	KAT5
FOSL1	EP300
ESR1	NCOR1
ILF2	ILF3
ILF2	XRCC6
ILF2	XRCC5
HDAC3	NR2E1
HDAC5	NR2E1
HDAC7	NR2E1
NR2E1	HDAC3
NR2E1	HDAC5
KLF4	KAT5
KAT5	KLF4
KLF4	HDAC7
HDAC7	KLF4
FBXW7	KLF5
KLF5	FBXW7
KLF5	GSK3B
USF1	HCFC1
USF1	ASH2L
USF1	RBBP5
USF1	WDR5
USF1	CHD8
USF1	BPTF
USF1	RBBP7
USF1	RBBP4
USF1	TRRAP
USF1	TAF6
NFKB1	HDAC2
MDC1	CDC16
MDC1	CDC27
SMAD1	OAZ1
SMAD5	SKI
SMAD1	HDAC1
SMAD5	HDAC1
SMAD4	HDAC1
NCOR2	BACH2
NCOR1	BAZ1A
PAGR1	RBBP5
PAGR1	ASH2L
KMT2C	ASH2L
KMT2B	RBBP5
KMT2B	ASH2L
PAGR1	KMT2B
PAGR1	KMT2C
PAGR1	NCOA6
PAGR1	WDR5
WRN	DHX9
PKP1	DSC1
TAF10	TAF5
TAF10	TAF8
TAF8	TAF6
TAF8	TAF10
TAF8	TAF13
TAF8	TAF5
TAF8	TBP
FOXP3	REL
NR4A2	RUNX1
RUNX1	NR4A2
TAF3	TBPL2
CCNT1	MAX
LRP6	NPC1
APOB	LRP6
KAT6A	ESR1
HIRA	MEF2D
SSX1	LHX4
BACH1	BRCA1
BACH1	BRCA2
BACH1	BARD1
BARD1	BACH1
BRCC3	BRCA2
BRCC3	BACH1
MAX	PIM1
PIM1	MAX
PIM1	MYC
MYC	PIM1
TAF9	KLF6
KLF6	NOP56
GFI1	PRDM5
EHMT2	PRDM5
PRDM5	EHMT2
HDAC1	PRDM5
PRDM5	HDAC1
MBD2	KDM1A
TBP	TAF1D
TAF1A	TAF1D
TAF1B	TAF1D
TAF1C	TAF1D
KDM1A	MBD2
EFNA5	SRC
EFNA5	GRIP1
HDAC1	RFX1
FOS	ESR1
CHD3	PCNT
CHD4	PCNT
PCNT	CHD4
PCNT	CHD3
PCNT	MBD3
PCNT	MTA2
PCNT	RBBP7
SPI1	SKI
HDAC3	SPI1
SKI	SPI1
EMD	SIKE1
EMD	LMO7
EMD	MYH9
EMD	MYO1E
EMD	CNN3
EMD	ACTB
EMD	MYO1C
EMD	HDAC3
EMD	HDAC1
EMD	RBL1
EMD	LSM8
EMD	LSM2
EMD	C1QBP
EMD	BCCIP
EMD	G3BP1
EMD	CDC37
EMD	PDCD4
EMD	HDGF
EMD	MCM2
EMD	MCM4
EMD	MCM6
EMD	TBL1X
EMD	MED4
EMD	RCOR1
EMD	DPY30
EMD	CHD4
EMD	SAP18
HDAC3	EMD
TBL1X	EMD
NCOR1	EMD
SMAD3	RBX1
RBX1	SMAD3
CREB1	CCDC6
CCDC6	CREB1
CCDC6	ATF2
CCDC6	HDAC1
CCL2	CDC6
CCL2	ORC2
CCL2	ORC4
CCL2	MCM2
CCL2	MCM3
CCL2	MCM7
CCL2	CDC45
CCL2	PCNA
CDC6	CCL2
ORC2	CCL2
ORC4	CCL2
MCM2	CCL2
MCM3	CCL2
MCM7	CCL2
CDC45	CCL2
PCNA	CCL2
ORC2	CBX5
KLF5	HDAC2
KLF5	RARA
HDAC2	RARA
MEN1	WT1
WT1	MEN1
WT1	SUZ12
WT1	EZH2
WT1	DNMT1
EZH2	WT1
SUZ12	WT1
SUZ12	DNMT1
MTA1	PARK7
PARK7	MTA1
PITX3	MTA1
PITX3	PARK7
SP1	PML
STAT6	JUN
JUN	STAT6
EP300	PAX5
PAX5	EP300
PDK1	SGK1
RBX1	SKP1
NCOA6	NR1H4
HDAC2	ESR1
OVOL1	HDAC1
HDAC1	OVOL1
HDAC2	OVOL1
HDAC3	OVOL1
OVOL1	HDAC2
OVOL1	HDAC3
KAT8	TPR
KAT8	PRKDC
KAT8	CCAR2
KAT8	PHF20
KAT8	MCRS1
HCFC1	E2F1
HCFC1	E2F3
HCFC1	E2F4
E2F4	SIN3A
E2F1	ASH2L
E2F4	ASH2L
AURKA	HDAC6
AURKA	HDAC2
SRF	MKL1
HDAC3	CREB3
CREB3	HDAC3
SIAH1	PHC2
UBC	HERC3
GABPA	EP300
GABPA	HDAC1
KAT2A	CEBPB
KAT2B	CEBPB
CEBPB	KAT2A
CEBPB	KAT2B
CEBPB	HDAC9
ATG7	ATG12
EPAS1	VHL
MRGBP	SRCAP
MRGBP	EPC2
MRGBP	MBTD1
MRGBP	LMNA
MRGBP	RBBP7
MRGBP	ACTB
MRGBP	SIN3B
KDM5A	SIN3B
KDM5A	HDAC2
ESR1	KDM1A
KDM1A	ESR1
KDM1A	EP300
HDAC2	SP3
KDM1A	PELP1
PELP1	KDM1A
MAF	HDAC2
MAF	SIN3A
SENP3	HIC1
PIAS1	HIC1
PIAS2	HIC1
HIC1	HDAC4
LAS1L	PELP1
SENP3	PELP1
PELP1	LAS1L
PELP1	SENP3
CDK1	KMT2E
EP300	NR4A1
ATR	EP300
EP300	ATR
TAF12	TBP
TAF12	TAF1A
TAF12	TAF1C
TAF1C	TAF12
DOT1L	DDX21
DOT1L	GRWD1
DOT1L	GNL3
DMAP1	HDAC1
HDAC1	DMAP1
CTCF	SMAD3
SMAD3	CTCF
MTA1	ATR
CTCFL	SP1
SNIP1	ATR
PIAS1	DDX5
CHD3	MYB
MYB	CHD3
CCND1	BRCA1
CDK4	BRCA1
BAZ1B	VDR
RAC1	SET
THRB	PRKDC
THRB	NCOR1
THRB	SMC1A
THRB	PARP1
THRB	XRCC5
THRB	XRCC6
THRB	HDAC3
THRB	GPS2
PRKDC	HDAC3
EP300	STAT6
TADA3	NR1I2
E2F1	NRIP1
NRIP1	E2F1
CTCF	RXRA
RXRA	CTCF
BIRC5	PRKDC
BIRC5	MDC1
BIRC5	XRCC6
MDC1	BIRC5
PRKDC	BIRC5
ASF1A	TAF1
NCOR2	NCOA3
NCOA3	NCOR2
HDAC2	SAP30
ATF4	CEBPE
ATF3	CEBPE
LPIN1	PPARA
PPARA	LPIN1
MECP2	SP1
MECP2	SP3
SP3	MECP2
SIX3	MTA1
VDR	HNF4A
HNF4A	VDR
MAPK3	VDR
MAPK3	HNF4A
MAPK3	RXRA
MAPK3	ELK1
MBD3	DDX5
CHD3	DDX5
NUTM1	EP300
BRD4	EP300
KDM1B	EHMT2
KDM1B	CCNT1
KDM1B	WDR5
SMC1A	KDM1B
SMC1A	EHMT2
EHMT2	KDM1B
EHMT2	SMC1A
CCNT1	KDM1B
ATM	BMI1
BMI1	XRCC5
BMI1	PARP1
BMI1	PRKDC
KDM6B	SMAD4
KDM6B	SMAD1
SOX2	MECP2
MECP2	SOX2
MYB	KAT2B
MECOM	KAT2B
KAT2B	CTBP2
SP1	PPARG
ATF3	HDAC1
PPARG	HDAC1
HDAC1	PPARG
JAK2	STAT1
STAT1	JAK2
SATB1	UBR5
SATB1	CBX4
SATB1	PIAS1
SATB1	PIAS3
SATB1	PIAS4
PIAS1	SATB1
TBX2	EGR1
PHF8	HCFC1
KDM1A	E2F1
SETD7	E2F1
TAL1	CDK9
CDK9	TAL1
SP1	NR2E1
NR2E1	SP1
HDAC1	PARP1
HDAC2	PARP1
HDAC9	PARP1
DEC1	HDAC2
HDAC2	DEC1
MEF2D	HDAC1
MEF2A	HDAC1
MDM2	EHMT1
HDAC1	SMC4
KLF4	EP300
HDAC2	KLF4
NCOR2	GPS2
LEPR	SOCS3
CHD4	ATM
ATM	CHD4
LYN	CENPV
CENPV	LYN
CDC7	RAD18
RAD18	CDC7
RAD18	POLH
SP1	HMGA1
PALB2	BRCA2
KDM1A	ESCO1
HDAC1	ESCO1
HDAC2	ESCO1
EHMT2	ESCO1
ESR1	ACTB
ESR1	DDX5
ESR1	MYL6
ESR1	MYO1C
ESR1	DDX3X
ACTB	ESR1
KAT6A	KMT2A
KMT2A	KAT6A
KAT6A	WDR5
KDM6B	SMAD2
KDM6B	SMAD3
SNAI1	RCOR1
SNAI1	KDM1A
PRDM2	E2F1
TPPP	HDAC6
MBD3	JUN
JUN	MBD3
JUN	CHD3
JUN	MTA3
FOS	UBR1
UBR1	FOS
STAP2	CBL
CENPE	SEPT7
CENPE	CUL1
CENPE	NUF2
CENPE	FANCA
CENPE	TRAF4
FANCA	CENPE
ESR1	MBD2
ESR1	RBBP6
NCOA1	RBBP6
RBBP6	NCOA1
MCM7	HIF1A
HIF1A	MCM7
HIF1A	MCM3
MCM3	HIF1A
MCM3	EPAS1
MCM7	EPAS1
VHL	MCM7
PALB2	BRCA1
JUN	MYC
ASF1B	MCM2
ASF1B	MCM6
BRCA1	PALB2
DAPK1	CUL3
CASP8	FAF1
PIAS1	MAML1
HDAC9	MAML1
MAML1	HDAC9
HES1	FANCF
HES1	FANCG
HES1	FANCL
HES1	FANCA
FANCA	HES1
FANCC	FANCG
FANCC	FANCL
FANCC	HES1
HES1	FANCE
ZNF10	CBX3
SPI1	RARA
RARA	SPI1
PML	SPI1
SPI1	PML
AFF1	CDK9
FANCG	XRCC3
AFF1	AFF4
KMT2A	ELL
CDK9	AFF1
KMT2A	AFF1
KMT2A	AFF4
KMT2A	CDK9
KMT2A	CCNT1
RAC1	UNKL
UNKL	RAC1
WDR48	PCNA
FANCB	FANCA
FANCB	FANCL
FANCB	FANCM
FANCB	FANCG
FANCL	FANCB
EME2	MUS81
EME2	FANCM
MED12	MED13
MED12	CCNC
MED12	MED25
MED12	MED16
MED12	MED17
MED12	MED1
MED12	MED28
MED12	MED24
MED12	MED22
MED12	MED23
MED12	MED4
MED12	MED29
MED12	MED8
MED12	MED31
MED12	MED15
MED12	MED6
MED12	MED14
MED12	CDK19
MED12	MED30
MED12	MED10
MED12	MED18
MED12	RCOR1
MED12	MED27
MED12	MED20
MED12	MED11
MED12	MED21
MED12	CDK9
MED1	CCNC
MED1	MED28
MED1	MED29
MED1	CDK19
MED1	CDK9
MED18	CCNC
MED18	MED16
MED18	MED28
MED18	MED24
MED18	MED22
MED18	MED23
MED18	MED4
MED18	MED29
MED18	MED8
MED18	MED31
MED18	MED15
MED18	MED6
MED18	MED14
MED18	MED30
MED18	MED26
MED18	MED10
MED18	MED27
MED28	RCOR1
MED28	CDK9
TRIP4	MED12
TRIP4	MED13
TRIP4	MED25
TRIP4	MED17
TRIP4	MED1
TRIP4	MED28
TRIP4	MED24
TRIP4	MED23
TRIP4	MED4
TRIP4	MED8
TRIP4	MED15
TRIP4	MED10
TRIP4	RCOR1
TRIP4	MED27
TRIP4	MED11
QKI	MED12
QKI	MED13
QKI	MED25
QKI	MED16
QKI	MED17
QKI	MED1
QKI	MED24
QKI	MED23
QKI	MED4
QKI	MED29
QKI	MED31
QKI	MED15
QKI	MED14
QKI	MED26
QKI	MED10
QKI	MED27
PARK7	CHD4
PARK7	HDAC1
PARK7	HDAC2
PARK7	MBD3
PARK7	MTA2
PARK7	RBBP4
PARK7	RBBP7
RAD51	WRN
WRN	RAD51
WRN	RAD52
RAD52	WRN
ATRX	WRN
FANCG	PRDX3
PRDX3	FANCG
UBE2T	FANCL
FANCL	UBE2T
BRCA2	PALB2
FANCF	FANCL
FANCG	FANCB
HDAC1	PARK7
SNAI1	EGR1
SP1	EGR1
EGR1	SNAI1
EGR1	SP1
CARM1	CEBPB
CEBPB	CARM1
CEBPB	GSK3B
CEBPB	ATF3
GSK3B	ATF3
GSK3B	CEBPB
EP300	KLF8
KAT2B	KLF8
GRB10	NEDD4
UBE3A	DLG1
UBE3A	SCRIB
EXTL3	XIAP
SKIL	SKI
FANCC	FANCM
IGF1R	EGFR
IGF1R	ERBB2
UBE4A	PTTG1
NCOR2	SUMO1
FANCE	FANCM
BCL3	CTBP1
BCL3	CTBP2
BCL3	BAG2
BCL3	HDAC3
BCL3	RCOR1
BCL3	KDM1A
HIC1	MTA1
HIC1	MBD3
HIC1	CHD3
HIC1	RBBP4
FOXO1	ATG7
KMT2A	CTR9
KMT2A	LEO1
KMT2A	PAF1
KMT2A	CDC73
KMT2A	WDR61
HDAC2	DDX53
NR1D1	HUWE1
NR1D1	HDAC3
WDR82	KMT2C
WDR82	KMT2B
WDR82	PYDC1
WDR82	KDM6A
WDR82	HCFC1
WDR82	TOX4
WDR82	RBM10
WDR82	ASH2L
WDR82	CXXC1
WDR82	RBBP5
WDR82	WDR5
WDR82	KMT2D
TOX4	WDR82
SMAD6	ZEB1
SMAD7	ZEB1
ZEB1	SMAD6
ZEB1	SMAD7
CDK9	GATA6
IRAK1	PELI1
FBXL5	DCTN1
DCTN1	FBXL5
SYVN1	CLU
BANP	HDAC1
BANP	PML
NFYB	HDAC1
NFYB	SP1
KAT5	RAD50
KAT5	NBN
KAT5	EP400
MDM2	ADRB2
KAT2B	CCNA2
CCNA2	CDC20
CCNA2	FZR1
PARP1	PARP3
OCLN	ITCH
OCLN	EPN1
OCLN	EPS15
OCLN	HGS
DAXX	HIPK2
CASP3	HEY2
CASP3	RBX1
EGLN2	SIAH2
EGLN1	SIAH2
EGLN3	SIAH2
EGLN3	EGLN1
EGLN3	EGLN2
EGLN2	EGLN3
NOC2L	AURKB
BIRC6	CASP9
BIRC6	HTRA2
RIPK2	BIRC3
MDM2	MTA1
MTA1	MDM2
TRAF6	NUMBL
DRD4	ARRB2
ITCH	CFLAR
SIAH1	PLCE1
SIAH2	PLCE1
PLCE1	SIAH2
RIPK1	PELI1
PELI1	RIPK1
ATM	MDC1
TERF1	RBM33
TERF1	BMP2K
TERF1	ACTN1
TERF1	MCM7
TERF1	DDB1
TERF1	PRDX4
TERF1	CDK9
TERF1	CHD8
TERF1	TOX4
TERF1	CLK3
TERF1	USP9X
TERF1	PLOD2
TERF1	RING1
TERF1	FOXJ3
TERF1	LARP7
TERF1	IRS4
TERF1	XRCC5
TERF1	ACLY
TERF1	IDH3A
TERF1	BAG3
TERF1	CCNT1
TERF1	MYH9
TERF1	TBPL1
TERF1	PLOD1
TERF1	TBX1
TERF1	RAD50
TERF1	TRPC5
TERF1	GANAB
TERF1	TDRD6
TERF1	DOCK2
TERF1	SYNE2
TERF1	CENPF
TERF1	TAF2
TERF1	RYR2
TERF1	ATN1
TERF1	CDC37
TERF1	CDK13
TERF1	DMD
TERF2	TINF2
TERF2	TERF1
TERF2	RBM33
TERF2	BMP2K
TERF2	DDX3X
TERF2	SF3B4
TERF2	ACTN1
TERF2	MCM7
TERF2	DDB1
TERF2	PRDX4
TERF2	CDK9
TERF2	CHD8
TERF2	TOX4
TERF2	CLK3
TERF2	TLN1
TERF2	MYO10
TERF2	ABCD1
TERF2	USP9X
TERF2	PLOD2
TERF2	RING1
TERF2	FOXJ3
TERF2	LARP7
TERF2	IRS4
TERF2	UGDH
TERF2	ERH
TERF2	MYH10
TERF2	CARM1
TERF2	SLTM
TERF2	CALD1
TERF2	ACLY
TERF2	IDH3A
TERF2	BAG3
TERF2	CCNT1
TERF2	MYH9
TERF2	TBPL1
TERF2	PLOD1
TERF2	TBX1
TERF2	TRPC5
TERF2	SYNE1
TERF2	AP2A2
TERF2	G3BP2
TERF2	CCNT2
TERF2	ZGPAT
TERF2	CHD7
TERF2	MACF1
TERF2	SMC3
TERF2	GANAB
TERF2	TDRD6
TERF2	SYNE2
TERF2	CENPF
TERF2	TAF2
TERF2	RYR2
TERF2	ATN1
TERF2	CDC37
TERF2	CDK13
TERF2	DMD
TERF2	DHX33
TERF2	EDC3
TERF2	U2AF2
TERF2	PRDX3
TERF2	IVD
TERF2	ARMC6
TERF2	MARK3
TERF2	DKC1
TERF2	FXR2
TERF2	CLPB
TERF2	DHX40
TERF2	MYOM2
TERF2	BRD2
TERF2	NFRKB
TERF2	DHX37
TERF2	REV3L
TERF2	SRRM2
TERF2	MECP2
TERF2	SNX22
TERF2	WDR5
TERF2	AASS
TERF2	CYLC2
TERF2	PCBP1
BLM	FANCA
BLM	RPA2
CTCF	PARP1
PARP1	CTCF
MGRN1	MC4R
CARM1	WDR5
IST1	CDC20
IST1	FZR1
NEDD4	GRIA1
WWP1	ERBB4
BMPR2	XIAP
VTA1	CHMP5
VTA1	CHMP3
VPS4A	CHMP5
VPS4A	CHMP3
HIPK2	WSB1
WSB1	HIPK2
TOP3A	RPA1
TOP3A	FANCA
RPA1	TOP3A
RPA1	FANCA
FANCG	TOP3A
FANCG	BLM
FANCG	RPA1
CCND1	SKP1
CCND1	CUL1
CCND1	CUL7
FBXW8	CCND1
FBXW8	CUL1
ERBB2	CUL5
OTUB1	UBC
ABL1	STK4
STK4	ABL1
STK4	FOXO3
VHL	DVL2
CHMP5	VTA1
MCL1	HUWE1
EXO1	ATM
ATM	EXO1
MYC	BRD8
MYC	EPC1
MYC	EPC2
MAX	DMAP1
MAX	WDR5
MAX	KAT5
MAX	BRD8
MAX	PCGF6
DMAP1	TRRAP
DMAP1	EP400
DMAP1	SRCAP
DMAP1	BRD8
DMAP1	EPC2
DMAP1	EPC1
DMAP1	KAT5
DMAP1	VPS72
DMAP1	ING3
DMAP1	ACTB
KAT5	DMAP1
KAT5	BRD8
KAT5	EPC2
KAT5	VPS72
KAT5	EPC1
KAT5	ACTB
KAT5	LDHA
KAT5	HDGF
KAT2A	TAF5L
KAT2A	ADAT3
KAT2A	TAF6
KAT2A	TADA1
KAT2A	RAE1
KAT2A	PCBP2
KAT2A	SF3B3
KAT2A	LDHA
KAT2A	HDGF
DMAP1	MYC
KAT5	MAX
DNMT1	RAD9A
PYGO2	ASH2L
PYGO2	WDR5
PYGO2	RBBP5
PYGO2	KMT2D
PYGO2	KAT2A
PYGO2	TRRAP
CDK1	EZH2
CDK2	EZH2
NCOR1	IRF5
HDAC1	IRF5
SIN3A	IRF5
NCOR2	IRF5
EP300	IRF5
KAT2B	IRF5
IRF5	SIN3A
IRF5	NCOR2
IRF5	HDAC1
IRF5	EP300
ATF3	SMAD2
SMAD2	ATF3
AKT1	FANCA
MYC	HBP1
HBP1	MYC
MIIP	HDAC6
HDAC6	MIIP
RPTOR	RRAGA
RPTOR	RRAGC
RRAGA	RPTOR
CASP2	MDM2
TAB2	UBC
AMFR	SYVN1
AKT1	GSK3A
GSTP1	FANCC
ATM	E2F1
ATR	E2F1
CASP8	NLRC4
TAB2	RIPK1
EPN1	AP1M2
TRAIP	TRAF3
TRAIP	TRAF5
TRAIP	TRAF6
MDM2	G3BP2
TERF1	GNL3
EPS15	UBC
CSF3R	FZR1
CSF3R	WSB1
CSF3R	WSB2
CSF3R	SHC1
CSF3R	GRB2
MDM4	PSMD2
PSMD2	MDM4
PSMD2	MDM2
ITCH	SNX9
SNX9	ITCH
SNX18	ITCH
KDM5B	KLF10
RARG	SUZ12
E2F1	ATAD2
E2F3	ATAD2
E2F4	ATAD2
E2F2	ATAD2
KMT2A	DOT1L
EID1	NR0B2
HNF4A	NR0B2
CCNE2	FBXW7
FBXW7	CCNE2
SMAD1	FOXO3
UIMC1	MDC1
LEF1	MYB
SYVN1	WFS1
WFS1	SYVN1
ERCC6	ERCC2
ERCC6	ERCC8
ERCC6	DDB1
ERCC6	HMGN1
ERCC6	PCNA
ITCH	BID
CBL	MYH9
CBL	ACTB
FGFR1	NEDD4
NEDD4	FGFR1
EGR2	NAB2
MYLIP	LDLR
LDLR	MYLIP
VLDLR	MYLIP
FGFR3	CDC37
CDC37	FGFR3
EPHA8	CBL
OTUB2	UBE2N
EP300	NR1H4
ETS1	PLEC
ING1	UBC
FBXW5	CDC20
CDC20	FBXW5
FBXW5	PLK4
PLK4	FBXW5
GDAP1	FIS1
TRAF2	XIAP
NR0B2	RUNX2
HAX1	RGS1
HAX1	XIAP
HAX1	MATN4
HAX1	EIF3D
EP300	FOXO3
FOXO3	EP300
XIAP	HAX1
UBE4B	CBL
NCOA3	SPOP
NCOA3	CDKN3
NCOA3	IQCK
NCOA3	DCTN6
SPOP	NCOA3
SPOP	CUL3
TERF1	SKP1
HIPK2	SIAH1
HIPK2	SIAH2
SIAH1	HIPK2
SIAH2	HIPK2
NFKB1	CLU
CUL1	CLU
PXK	EEA1
PXK	LAMP2
FADD	RIPK1
FADD	IRF7
IRF7	TRAF6
ABCA1	HGS
HDAC6	MYD88
MYD88	HDAC6
GATA4	HDAC2
DEC1	HDAC1
KMT2A	SKP2
SKP2	KMT2A
SSU72	RAD21
SSU72	STAG2
SSU72	SMC1A
SSU72	SMC3
RAD21	SSU72
STAG2	SSU72
RAD21	STAG2
RAD21	SMC3
PAK4	RAN
RAN	XRCC1
ABL1	ATR
PCNA	MDM2
VDR	FOXO3
VDR	FOXO4
FOXO3	VDR
ESR2	KLF5
ESR2	WWP1
WWP1	ESR2
KLF5	ESR2
UBTD2	UBC
PIM1	SKP2
SKP2	PIM1
PIM1	CDC20
SKP2	CDC20
RBX1	KEAP1
UBC	RBBP4
UBC	BAG2
UBC	HSPB1
UBC	SGTA
UBC	CHD4
UBC	RIOK3
UBC	DCTN2
UBC	LAMA1
UBC	MYH1
UBC	MYO6
UBC	NASP
UBC	RFC3
UBC	RFC2
UBC	PURA
UBC	SDHA
UBC	DHCR7
UBC	ARV1
UBC	CBS
UBC	ALDOC
UBC	PYGL
UBC	LMNB1
UBC	FRY
UBC	GPN1
UBC	MAEA
UBC	STOM
UBC	ARF1
UBC	COX5B
UBC	MTCH2
UBC	FLOT1
UBC	PPIH
UBC	PEF1
UBC	XPO5
UBC	TOM1
UBC	IPO7
UBC	RBM3
UBC	SRSF1
UBC	DHX9
UBC	DDX18
UBC	MATR3
UBC	RAE1
UBC	AIMP1
UBC	NOP56
UBC	PCBP2
UBC	PTBP1
UBC	RBM39
UBC	G3BP1
UBC	G3BP2
UBC	TXNL1
UBC	REXO4
UBC	EIF3H
UBC	EIF3F
UBC	VDAC3
UBC	NUP37
UBC	NUP43
