RCN2	ASB17	1
CBX5	MBD1	1
XRCC6	VDAC1	1
UBE2O	TXNIP	1
TAF9	TRRAP	1
SKA3	ECT2	1
STX17	VPS39	1
FXR1	UBAP2	1
ESR2	NOL11	1
PIGT	WDR26	1
STAT1	TSNAX	1
SEPT2	SEPT5	1
CDK1	IL16	1
WWP2	RNF11	1
TBX2	DDB2	1
CREB1	HMGA1	1
PPM1G	IRF5	1
NOS2	RCN1	1
CD81	EIF3E	1
HDAC3	KAT2B	1
STAG2	BZW2	1
LMO4	KANK2	1
DDX3Y	SMAD3	1
NLRP6	TAB2	1
RAB1A	ATL3	1
HCK	CBL	1
TACC1	POC1B	1
PRG2	TOR3A	1
GRB2	CSF3R	1
SMC3	HDAC5	1
UPK1A	LEMD2	1
JMJD6	CYHR1	1
GDF5	PLCD1	1
CUL3	AGO2	1
FGFR1	CRKL	1
LDB2	TSNAX	1
WNK1	MED4	1
WDR62	KIFC3	1
ZEB1	ATM	1
RYK	APLP2	1
MFN2	HDAC6	1
FAHD1	PNPT1	1
ISG15	ANXA3	1
NR2C2	TANC2	1
CALU	MTM1	1
CHD4	CHTOP	1
APOD	MAZ	1
KDM1A	MALT1	1
MEN1	WT1	1
SSRP1	PAF1	1
NMT1	TBCE	1
OAT	COX15	1
PRDX6	HNF4G	1
PPIG	SNIP1	1
AFF1	EAF1	1
COASY	PJA1	1
LDHB	SOAT1	1
STK3	VAPA	1
WNT7A	FSTL1	1
LNX1	ACY3	1
ILF2	RBM14	1
GFAP	ATOH1	1
AVIL	RIPK4	1
DHRS9	TTYH3	1
LCA5	NEDD1	1
NRP1	L1CAM	1
RBM26	LUC7L	1
DEAF1	CREB1	1
PGAM1	ARL4D	1
CBX4	BCOR	1
ISL1	LMX1A	1
CDK15	IL36G	1
PRDX3	RIPK4	1
XPO1	HNF4A	1
AKT1	VHL	1
CDC16	CDC26	1
PPIL3	GLOD4	1
MCPH1	KAT5	1
EGFR	NXF2	1
PIGR	FRMD1	1
GPBP1	TNIP2	1
DSC1	CDC20	1
JAK1	EID1	1
MYD88	STAP2	1
AICDA	DDX21	1
MED6	ESR1	1
WEE1	CRK	1
HERC2	PUF60	1
SF3A1	PATL1	1
SMC1A	RPA2	1
GLI3	MED12	1
FLNA	BTK	1
EDA	CIZ1	1
CD27	CD70	1
PPIA	SRPK2	1
FYN	BCAR1	1
BMI1	ILF2	1
HERC2	GTSE1	1
BAG3	CFTR	1
SOX2	YPEL5	1
GLI2	SUFU	1
CWC25	KCTD3	1
RTN3	NDRG4	1
GPAA1	PIN1	1
SPOP	SETD2	1
CHD3	PTPRS	1
IDS	PPT2	1
XPO1	EIF3E	1
TXNL1	UBE3A	1
CALM1	CNN1	1
CDC27	KIF2B	1
UBC	PURA	1
PELI1	SRPK1	1
DRD1	COPG2	1
NEU1	LMNA	1
PSG1	FAT3	1
TNIP1	SNIP1	1
NAA50	MBD5	1
FLNA	BRCA2	1
NUP98	PIM2	1
MEOX2	RNF6	1
ABR	AURKB	1
UBC	SRSF1	1
WDR82	ASH2L	1
VAMP3	TINF2	1
CENPE	PCM1	1
UBR4	EMID1	1
HERC1	TIGD6	1
MCM3	BRCA1	1
KIF5C	TRIP6	1
CFTR	MYH10	1
FRS3	SOCS4	1
NDC80	MLF1	1
NAAA	SIAE	1
KIF14	TSNAX	1
ESR1	MED27	1
FRYL	POLH	1
SRC	SRPK2	1
NUAK1	SRRM2	1
EGFR	PDS5A	1
UBA6	STRAP	1
VSIG2	COG8	1
LUC7L	TNPO3	1
CRKL	DOCK2	1
PRDX2	RNF32	1
HIF1A	PDP1	1
UBB	ECT2	1
YAP1	NUDT5	1
ERCC2	UHRF2	1
EGFR	ABCF2	1
CHD4	NOLC1	1
E4F1	VWCE	1
CENPU	DGCR8	1
CUL2	CARM1	1
EGFR	MAST2	1
BRCA1	ATR	1
RNF4	STX5	1
COX1	COX5A	1
TRAF1	CASP8	1
ACTB	DAB2	1
SCO1	MED4	1
NUF2	EGLN3	1
CD81	PCBP2	1
SKP1	CAND1	1
MTA2	SRRM2	1
XRCC4	HSDL2	1
CEP19	AP3M1	1
UBC	GRB2	1
SKP2	NXF1	1
ISG15	XRCC5	1
FGF8	IFT81	1
PSMD5	UHRF2	1
GRK5	CUL4B	1
BBS2	FHOD1	1
CCL14	LRFN1	1
LDLR	SNX17	1
AREG	WDR92	1
COPA	CRY2	1
HGS	NPAS2	1
XIAP	CKAP5	1
MED7	MED12	1
FKBP8	ADRM1	1
PAX6	VSX2	1
RBM34	TAF1D	1
VAPB	BAG6	1
TSHR	PTK7	1
EPHA3	EFNB1	1
CTRL	PSME2	1
ATF3	MDM2	1
SON	SRPK3	1
NCK2	CPSF7	1
NRG1	GLMN	1
PDE8A	NPHP3	1
ASCC1	SMC6	1
PGAM1	HYPK	1
DOK2	RAB10	1
CROCC	UBR1	1
IGKC	HBM	1
CFTR	TNPO3	1
LCK	SMAD3	1
JAK1	LPAR6	1
BRAF	TRAF2	1
DAB2	MYO19	1
MEN1	MED12	1
EIF3D	SAT1	1
EED	OSTC	1
E2F3	BCL6	1
CLIC1	ARRB2	1
BCL2	RTN4	1
LSP1	CD209	1
TRA2A	SF3B3	1
RBL1	HDAC1	1
RAB32	ABCA2	1
AKT1	PICK1	1
LNX2	RPA2	1
FLNB	ARRB2	1
NFKB1	TNIP3	1
ARF3	MMS19	1
EIF3F	CFTR	1
MCAT	MYC	1
VCAM1	FUBP1	1
RAB5A	RAB31	1
CDK1	LYN	1
STAT3	VASN	1
MDM2	EDC4	1
DCTN3	DCTN2	1
KCTD9	RBPMS	1
VPS41	AKTIP	1
PCGF2	VHL	1
IRS4	CALU	1
KIF1C	AGAP1	1
BCL10	BIRC2	1
SOCS6	ZMIZ2	1
PARK7	AAR2	1
UBXN1	HDAC8	1
SSFA2	BRCA1	1
GNAQ	ARF6	1
TKT	GPX4	1
DDX17	SPRTN	1
GNPAT	RNF4	1
FKBP3	HDAC1	1
APOB	SMAD3	1
POTEE	GPR35	1
VHL	ID2	1
DPM1	PHF12	1
DHX37	ESR2	1
MMP3	MMP10	1
PCM1	IFT81	1
MARK2	CDC5L	1
RAB5B	RAB1A	1
CDK18	FUBP3	1
NOL3	VASP	1
IPO11	TPRKB	1
BUB3	MCM2	1
HGF	FGFR4	1
CENPF	EGLN3	1
ARL1	ASB10	1
AKAP9	IKZF3	1
CRYAB	PIDD1	1
FMR1	SF3B2	1
FADD	IRF7	1
TOP3B	CHD8	1
EIF3E	EIF3K	1
AES	SCNM1	1
DDX3X	EIF3C	1
LEPR	CDCP1	1
FOS	NCOR2	1
UBE3C	FAF2	1
HBP1	AURKB	1
RBM34	DDX21	1
AGO2	CNOT6	1
TOP2A	PIAS4	1
MYO1C	SF3B1	1
ESR2	COPG1	1
TGFB1	SRRM1	1
DDIT3	MAFF	1
MAST2	GAN	1
DCAF5	TCF25	1
EPS15	NEDD4	1
MYC	GLIS1	1
HAUS5	PCM1	1
BCL6	EP300	1
EIF3I	NUMA1	1
RAG1	RBX1	1
CPSF6	CAND1	1
APC	BBX	1
TNIP2	NCOR2	1
HDAC3	NR2C1	1
FAF2	IPO9	1
AIFM1	AMZ1	1
MET	STK11	1
WWOX	LSM4	1
ISL1	SSBP4	1
KSR1	RTKN	1
CLIC1	CFTR	1
SF3A1	HUWE1	1
JUN	HAUS6	1
CUL7	FUBP3	1
U2AF2	CDC5L	1
RET	SGTB	1
HAT1	EGLN3	1
XRN2	EIF3L	1
HGS	SMAD1	1
ADRB2	WNK1	1
LARP1	EIF3C	1
PER1	TXNIP	1
LARP7	UBR4	1
LDHB	TGM2	1
CD83	STAG2	1
APBB1	SF3A2	1
RBBP6	KMT2E	1
ABL1	EMD	1
CD83	CD320	1
SNW1	HDAC2	1
DDX55	ESR2	1
ZWINT	SSR3	1
LNX2	NMD3	1
UBC	PSMD7	1
FUT11	LYPD4	1
REL	NOL9	1
DVL2	DDI1	1
GMCL1	SYT17	1
PDCD7	FEZ2	1
PNMA1	LNX1	1
APLP1	GSTM4	1
IRF1	SP2	1
BAG2	CRBN	1
ABHD6	C5AR2	1
RTKN	PPM1H	1
PIN1	DAXX	1
APLP1	PIN1	1
ESR1	MTCH2	1
ZYX	CNN2	1
TAF1	ATM	1
SF3B5	SRPK3	1
VDAC2	SUGP1	1
REL	A1CF	1
TICRR	ESR2	1
LARP7	PHAX	1
RHOA	PKN3	1
LPXN	PAK2	1
RAB5C	LIMA1	1
RPF2	DDX18	1
TIPRL	CUL3	1
JAK3	UHRF2	1
EIF3J	EIF3B	1
NCK2	LIMS1	1
E2F1	SKP2	1
NUP98	NUMA1	1
VEGFA	MDM2	1
BUB1	BPTF	1
PTPRK	LYPD1	1
TRAK2	IQCB1	1
UBE2W	RNF5	1
KIF11	RBM45	1
HAT1	ASF1B	1
HDAC7	KDM5B	1
ELN	FBLN1	1
AP3B1	AP3S2	1
COIL	FGF12	1
SAP30	LYST	1
TERF1	OGFR	1
CCNA1	HECW2	1
CAND1	AATF	1
JAK2	PRLR	1
JUND	EP300	1
RDH11	TMX1	1
CDK2	PSMD8	1
ANK1	CUL3	1
EMD	ADNP	1
EED	NOL11	1
STX11	MFAP1	1
BCOR	TNIP2	1
PSMD3	ESR2	1
RIPK4	DDX54	1
ULK1	TRAF6	1
HDGF	RBM39	1
SETX	PNKD	1
SIAH1	KIFC3	1
STX1B	DGUOK	1
AHRR	ARNT	1
PREP	MTG2	1
DDX3Y	RPAP1	1
PDCD5	MDM2	1
WDR5	PRR5	1
CUL3	RBM28	1
LSM8	GET4	1
JUNB	TNIP2	1
SOX2	C1QBP	1
NBN	BRCA1	1
SP3	HDAC1	1
CDK2	EIF3C	1
RAF1	PHB	1
NOC3L	ESR2	1
THOC5	NXF1	1
GRB2	CD2AP	1
ESR2	DHX36	1
LAMC1	RNF4	1
COX5A	VDAC1	1
CSK	ILKAP	1
BAG6	CHMP5	1
SMAP2	GTSE1	1
MAP1B	HDAC5	1
NFIL3	MAFF	1
ENSA	PPME1	1
IGHM	DDX31	1
MSH2	EGLN3	1
GMDS	MAT2B	1
HSPB1	UCHL5	1
E2F6	RYBP	1
KDM1A	TRAF4	1
DPPA4	USP9X	1
NCOA1	KAT2B	1
OBSL1	PPIA	1
MARK3	DLG5	1
ZNRF2	CCDC8	1
PRPS1	ELF2	1
PTPRG	PACS1	1
DEGS1	LSG1	1
DIP2A	MRGBP	1
GSTCD	C5AR2	1
OAZ1	LENG8	1
SUGP1	ESR2	1
TPM4	PPTC7	1
ESR1	BCL3	1
SOCS6	CRK	1
NUP54	IFT20	1
MON2	MMS19	1
PGK2	FLCN	1
SMAD4	IRF7	1
SNX2	LEPR	1
RNPS1	WSB2	1
HBD	ERBB3	1
TAF1	TAF4B	1
UBB	EZH2	1
GABPA	HDAC1	1
KIF11	ANKS6	1
FIBP	AP4B1	1
PCDH1	ZNFX1	1
PAX6	RBM26	1
BAG6	AAR2	1
ACTN4	CFTR	1
STK25	STRN	1
MYO1C	MED16	1
SF3A1	DDX46	1
WIZ	EHMT1	1
GNAQ	EXOC6	1
SOS2	ITSN2	1
MPPE1	FUT8	1
DCTN5	PDGFD	1
NIN	CEP63	1
IRAK1	TIRAP	1
LARP7	HDAC2	1
TXLNA	TRPM8	1
FOXA1	WDR5	1
UMPS	MOV10	1
IRAK1	RNF31	1
RNF8	CHD4	1
MTA2	CDK18	1
FNTB	HOOK3	1
AKT1	AGAP2	1
TRAF2	FATE1	1
DAD1	MCL1	1
MYO1E	CAND1	1
FOXK2	PHF23	1
SFPQ	ARRB2	1
CBL	CD2AP	1
FLOT1	FLOT2	1
ACTN4	MEF2A	1
RRP8	SRBD1	1
DZIP3	RNF11	1
HDAC1	BCL6B	1
LATS1	PLK1	1
SP3	PTPRK	1
RGS2	FZD5	1
CASP2	PIDD1	1
LIMK1	SRPK1	1
RNF4	DDB2	1
EMC2	SF3A2	1
FSD2	AQP1	1
FRMD5	NRCAM	1
NTRK1	DHX40	1
BAG3	DCD	1
PSMD4	PPIA	1
BUB1	CRK	1
HUWE1	RTN4	1
SOCS1	IL2RB	1
PAK2	ISOC1	1
SKP1	HEY1	1
LASP1	API5	1
IQCE	CARD9	1
AGAP1	GAB2	1
GRWD1	DDX18	1
BBS4	EPAS1	1
PCM1	IBTK	1
HAUS1	HAUS7	1
CCNH	MTA1	1
AKT1	SOX4	1
GRPR	TAP1	1
EXOC3	EXOC4	1
RUNX1	DDX41	1
BRCA1	PSMD6	1
PSMD2	ZBTB1	1
UTP23	DDX52	1
CTR9	COG3	1
EP300	NEDD1	1
SDC2	TEFM	1
PATL1	EGLN3	1
SSH3	OTUB1	1
RAC3	RAC1	1
LCN1	KHK	1
EPHA7	EMC1	1
AKT1	KAT2B	1
ACTN1	CDK2	1
DLK1	UBE3B	1
BAG6	MAVS	1
FOSL2	LSM11	1
RFC2	FLII	1
DOCK5	ZHX2	1
THRB	SMC1A	1
PRKDC	AICDA	1
EXOG	BZW2	1
CAND2	STOM	1
CEP70	CARD9	1
MED18	MED17	1
PGAM2	MDM2	1
PCF11	USF1	1
CD2	CD53	1
TSHR	MLF1	1
STX5	TRPM8	1
PDPK1	PKN2	1
BECN1	LATS2	1
OFD1	GARS	1
RPA1	NIPBL	1
CENPJ	RAB18	1
RYK	MOV10	1
SMU1	TNIP2	1
WDR91	CUL3	1
SDHB	RAB8A	1
FKBP5	NEK11	1
BAG3	HSPB1	1
PTK7	PTPRO	1
BMP4	MAP4	1
ATF2	CD44	1
KLF4	CUL2	1
PLIN3	VAT1	1
WDR4	DBNL	1
AKT1	LATS2	1
SCAP	RPTOR	1
MYL6B	RAC1	1
CDC42	CEPT1	1
BCL10	ATG5	1
BUB1	BUB1B	1
JUN	YAP1	1
CUL7	MYEF2	1
TRA2A	SRSF8	1
IGHA2	PLB1	1
MKRN3	BEX2	1
ITCH	SUFU	1
CIB1	PLK3	1
MANBA	SIAE	1
KIF1C	UBE2N	1
TNIP1	ABI2	1
FZD7	VNN2	1
MED12	DDX21	1
NCK2	WIPF2	1
RPA1	SPTA1	1
CENPA	AURKB	1
CALR	ELF3	1
RIPK2	TAB2	1
AGRP	GRN	1
FMNL1	TIA1	1
RBMX	SRPK2	1
NDEL1	MTCL1	1
U2AF2	SF3A1	1
RGS20	LCE2D	1
CRTC2	CBY1	1
COPE	CRYL1	1
PAX6	SMAD4	1
ARSB	INSL5	1
HIP1R	PSPC1	1
NXN	DVL3	1
LMNA	CYLD	1
CLCN1	CRBN	1
BET1	CD97	1
FMNL1	CAP1	1
CDC20	DCPS	1
MYH7B	CFTR	1
HDAC3	HDAC9	1
HOOK3	CEP63	1
BAG6	BLMH	1
EXT1	TNIP2	1
CUL3	KCTD6	1
KAT2A	TADA1	1
SIAH2	EGLN1	1
CBX4	SDC2	1
RBM45	RBM42	1
RBMX	HDGF	1
SGPL1	P2RX1	1
NTRK1	GAB2	1
CNBP	LLPH	1
NR0B1	RNF31	1
HYKK	OSGEP	1
SF3B3	FLCN	1
STX7	RNF4	1
STAT3	DOK3	1
CDC37	NEK8	1
TCF7	UCHL5	1
PAN2	MYO5C	1
MASP1	FCN2	1
CCAR2	FGF11	1
SKP2	ATM	1
PQBP1	WBP11	1
EPHA1	AP3M1	1
TTK	SNW1	1
MKNK1	EGLN3	1
DHX15	SF3A2	1
NFIB	SOX2	1
XPO1	OTUD4	1
PCBP1	PELO	1
MPP5	SOCS4	1
NEK8	NEK9	1
IGHA2	SNX27	1
GBP2	PCBP3	1
RNF31	NOD2	1
OTUB2	TRIM2	1
SON	BUD31	1
PRR3	CENPJ	1
SART3	ZNF48	1
PYGB	PLCG1	1
EMD	LIMK2	1
DDX46	RCOR1	1
FLII	ESR2	1
RBM6	ASB12	1
ENPP6	ALG9	1
SAR1A	NXF1	1
EXOC5	EDNRB	1
MOV10	STAU2	1
TAF1	ASF1A	1
DCAF7	DDB1	1
ILF3	SF3B4	1
CCAR2	NANOG	1
OMA1	SCN3B	1
PARP1	TAL1	1
NCOA6	DPY30	1
SEPT2	UBR7	1
CBL	CSK	1
RABL6	PLK2	1
PIPSL	ADRM1	1
CDK6	MCM10	1
XPO1	CNOT4	1
LDHA	PGK1	1
CUL3	LZTR1	1
BUB1B	CENPE	1
CDK2	CCND3	1
EPHA1	ALK	1
GRIA2	NCOA4	1
CHPT1	NMUR2	1
TBX6	MEOX2	1
NELFB	ESR2	1
CCDC8	SACS	1
APOH	GRB2	1
CCNE1	KLF10	1
EXOC4	CEP63	1
NTRK1	NOP2	1
NTRK1	NOC3L	1
RBM14	CCDC8	1
NUMA1	SMC3	1
STMN4	VTA1	1
SGTA	SYT11	1
KIF22	NXF1	1
NTRK1	SRSF9	1
UBC	ARRB1	1
CCND1	STAT3	1
KAT5	PLAC1	1
TGFB1	MAGI1	1
AP2S1	OCRL	1
ESR1	CUL3	1
SYT1	STX3	1
RAD51	NXF1	1
IKZF1	SIN3A	1
CCNE2	CDK3	1
TFCP2	FANCL	1
FGF2	TES	1
STIP1	RIPK3	1
NR2C1	CHD4	1
TGIF1	MOB3A	1
CREB3	ATF3	1
FKBP8	PSMD6	1
MAVS	TRAF6	1
FOS	DDX17	1
GNS	CUL1	1
SNW1	WDR83	1
ITSN1	FNBP1	1
BAG2	CYLD	1
FEN1	TRA2A	1
MPDZ	KIT	1
SART3	RBMS3	1
PPM1D	LYPD3	1
GSK3B	NBR1	1
RNPS1	DDX20	1
ARL3	ESF1	1
DACT1	LEF1	1
BRCA1	EIF3B	1
SMAD6	PIAS4	1
XPO1	TXNIP	1
EP300	KAT5	1
RRBP1	MORC2	1
FBLN1	ZFP41	1
WDR5	HELLS	1
RPE	PPCS	1
BCR	NINL	1
SP1	MYL9	1
ASPM	INTU	1
CRKL	DCP2	1
PGK2	SYT3	1
PENK	CDC26	1
RRS1	UTP23	1
SHBG	UBE2O	1
TAF9	YIPF5	1
RGPD3	CEP44	1
CSK	SNW1	1
MIER2	PCGF6	1
EZH2	UHRF1	1
RAB10	FUBP3	1
NCOR1	DACH1	1
BCL2	BECN1	1
RGS20	TYW1	1
MYC	EFNB1	1
WDR5	TERF2	1
SF3A2	DDX23	1
MPPE1	NXPE3	1
SON	SRSF5	1
DCX	ACD	1
PER2	PER3	1
TLR3	TRAF6	1
CSK	FHL2	1
HDAC1	BEND3	1
CDK2	CASP3	1
P4HA2	MCM8	1
TRIP4	DDX1	1
KIF3C	DYRK2	1
LSM8	DCP1B	1
KLC3	SYMPK	1
MEN1	NFKB1	1
ERCC5	CDK7	1
ARRB2	MOB1A	1
CAND1	AGO3	1
MAX	DMAP1	1
CLOCK	VPS51	1
UPK1B	BNIP2	1
DAPK1	SGK2	1
WIPF1	CDC42	1
GFI1B	RINT1	1
SND1	NENF	1
RIN3	TSSK3	1
SKP1	CUL1	1
CHD4	NOC4L	1
UBA6	UBE2S	1
SSRP1	CUL1	1
SURF6	RIOK1	1
AHI1	HAUS8	1
LRRK2	SCFD1	1
ILVBL	CLN3	1
CDK6	EGLN2	1
RAB1A	ESR2	1
CBWD1	TTF2	1
NTRK1	DNMT1	1
CAV1	MLC1	1
IGLL5	ULBP1	1
MYH9	SYVN1	1
FOXA1	CIRBP	1
TJAP1	PPME1	1
ZZEF1	XRCC5	1
HAX1	ILK	1
ENSA	UBB	1
CENPI	CENPO	1
GFPT1	PSMD2	1
HSPB7	HSPB8	1
CUL4B	CPSF7	1
PIN1	ZMIZ2	1
MBTD1	EPC1	1
PPM1G	ABCE1	1
MYO1C	PCNP	1
CCNA2	E2F1	1
CCND3	FHL3	1
TIPRL	HUWE1	1
CARM1	NCOA3	1
XRCC1	CUL7	1
CLK1	MAP7	1
FOSL2	NBEA	1
UBXN1	HUWE1	1
PHB	RAB1B	1
NTRK1	SRSF6	1
CUL3	ZFR	1
CDC5L	LUC7L	1
OS9	LONP2	1
VDR	NR2E3	1
UBXN1	GET4	1
WDR46	TTF1	1
TGFB1	ITPR3	1
UBR2	PDP2	1
HERC2	WDR59	1
PRDM1	BMX	1
ID2	SLTM	1
NVL	MOV10	1
BAG6	EP300	1
XRCC6	CBX3	1
EPAS1	MED11	1
NUF2	EXOC1	1
SFI1	CETN1	1
RTN1	RTN4	1
HERC1	SSH3	1
CIAO1	NSRP1	1
AURKB	TPX2	1
LMNA	PHB	1
LATS1	TRAF1	1
FOXK1	EGLN3	1
DEAF1	GSK3A	1
PPARA	NRBF2	1
FLNA	MYH9	1
UBR1	CLCC1	1
RPA1	LMAN2	1
XPO1	AP2M1	1
CD27	UHRF2	1
EGFR	GSTT1	1
PTEN	MYOF	1
RUNX2	FBXW7	1
RCC1	FOXI2	1
UBE2B	POLH	1
OTUD4	REL	1
ACLY	CUL3	1
IGF1R	FGFR4	1
STMN1	TNIP2	1
LRIF1	NOC2L	1
BBS7	MTMR6	1
SGTA	PPIB	1
IRF3	MOCOS	1
NUMB	LNX2	1
GRK5	GRWD1	1
CUL1	FBXW7	1
NDC80	NTRK1	1
FANCA	CENPE	1
PPIA	HDAC5	1
CLU	MTMR9	1
SF3A2	CWC15	1
MAP4	STRBP	1
STAU1	KRR1	1
STX16	VAMP4	1
MCM7	SSRP1	1
MPP5	ESR2	1
JUN	EPAS1	1
SOAT1	CNTRL	1
CRYAB	HSPB1	1
NRROS	CNPY3	1
DDX5	RBM4	1
FADD	CASP8	1
UBE2S	PMF1	1
ESR1	TSC2	1
MED14	MED6	1
BMI1	RCN1	1
NOP9	UXS1	1
ITSN2	WASF2	1
ETFA	COQ6	1
PCBP2	LARP7	1
TAF1D	FAF1	1
TNIP2	WDR33	1
MOV10	SMG5	1
HUWE1	MED4	1
KCTD6	GLMN	1
MARK3	MAP2	1
HDAC1	NOLC1	1
RET	MCRS1	1
HSPB1	G6PD	1
SOX2	SETD2	1
WEE1	KCTD3	1
SRPK2	CHTOP	1
CPSF6	GIN1	1
RPN1	BAG6	1
FXR2	CPSF6	1
KIF5C	PPT1	1
FGFR3	GRB2	1
AQP2	SPCS1	1
SART3	DDX47	1
PRDX5	AAR2	1
ANXA1	VCAM1	1
RNF4	FABP5	1
TRA2B	CCDC8	1
STX7	ADPGK	1
PAK4	LRRK1	1
CHD4	CCAR2	1
KIF11	CDC5L	1
MED14	BRD4	1
CFTR	PLEC	1
GAK	AFAP1	1
ANXA2	MCM5	1
INCA1	DMRT3	1
PSMG1	PSMG2	1
DSG2	MYO19	1
MAST1	AP1M2	1
SPAG5	CEP44	1
TRAF1	TSSC4	1
WT1	SERF2	1
UBC	WDR33	1
LDHA	CAND1	1
UBXN8	ADRB2	1
TTC4	CDC37	1
BTK	MPP7	1
CDK7	PI4KB	1
AURKA	FBXW7	1
CREB3	ICAM4	1
SEPT2	TGS1	1
KRIT1	RGS4	1
NTRK1	SMC6	1
PDIA3	RNF4	1
TKT	PPME1	1
RIPK4	MADD	1
TKT	ATG2B	1
COX1	UXS1	1
GRN	ATN1	1
PCNT	PON2	1
KMT2A	HDAC2	1
KAT5	FOXP3	1
FPR2	HSDL1	1
XRCC6	SET	1
MUC1	TBP	1
PURA	MEPCE	1
FGFR2	PKP4	1
SP1	HDAC4	1
PARD3	LATS2	1
MELK	CBWD1	1
GAK	ALK	1
ESR2	WBP11	1
CPVL	EGLN3	1
FRS3	ERBB2	1
IFT20	IFT52	1
PLOD3	RHOU	1
CYLD	KRT84	1
BAG6	PELP1	1
UBE2N	PLS3	1
MBD3	NR2C1	1
KAT7	FOXA1	1
DDI1	SFXN1	1
CDK13	LARP7	1
MAK16	RPF2	1
GIT2	TUFT1	1
SF3B1	MCM6	1
CBX5	CUL4B	1
PNKD	ATRIP	1
SOX2	DMAP1	1
XPO1	HBS1L	1
STX6	STX10	1
HDAC1	RAD9A	1
LYPD3	GHITM	1
STOM	SBDS	1
PEPD	KYNU	1
BMI1	CSRP2	1
ZW10	CFTR	1
TTC8	BBS2	1
WEE1	MCM2	1
UBC	ZUFSP	1
GRIK2	GRIP1	1
WDR1	GSTO2	1
ILK	ABCF2	1
PAK1	GIT1	1
GNL3L	SMC3	1
DDIT3	EPAS1	1
DHX57	NOL12	1
OST4	GLP1R	1
NR1H3	NCOA6	1
BAG3	PARP1	1
FSD1	NAA50	1
NGRN	DDX28	1
ACTN1	MYH15	1
ESR2	PXMP2	1
C1QA	NLGN3	1
ZAP70	LCP2	1
GRK5	DDX21	1
TGFB1	HNF1B	1
NPY2R	XPO6	1
CUTA	NR4A1	1
TFCP2	FOXP1	1
BECN1	TRABD	1
NELFE	WDR48	1
MGMT	MCM3	1
MCL1	NXF1	1
PSMD2	NANOG	1
SF3B4	LARP7	1
RUNX1	RNF38	1
CUL2	NKAPL	1
DDX23	AAR2	1
CDK2	RADIL	1
EIF3G	ICAM1	1
FAS	MDN1	1
PYGB	RIC8A	1
UBA1	GFPT1	1
SUZ12	ESR2	1
HSH2D	PINK1	1
KHK	LHX9	1
EIF3A	CYLD	1
KIF11	BRPF1	1
LRCH2	DOCK5	1
RAB2A	RPA2	1
SVIL	PPARG	1
LTN1	CD79B	1
DDX6	PPWD1	1
ETV6	SOX2	1
SMAD2	KAT2A	1
MCM2	SMC1A	1
NRIP1	CTBP1	1
SF3B3	CYLD	1
TJAP1	VPS18	1
SNW1	TAOK1	1
FGF8	DDX31	1
NSF	CDC5L	1
NEDD1	MAGT1	1
HDAC4	HDAC9	1
NEXN	TES	1
NCOR1	SRCAP	1
SHC1	PRKDC	1
CCNC	MED12	1
STRBP	RALY	1
UBC	TNIP2	1
UBB	GPR21	1
CNOT1	CNOT6	1
GAK	LRRK2	1
IL2RG	GRB10	1
RRP12	NANOG	1
SRSF2	SRPK1	1
LARP7	SEPT9	1
HDAC4	PAK1	1
PSMD6	UBAC1	1
SRSF4	CUL1	1
ALDOB	MUC20	1
LDHA	HDAC5	1
DDX3X	CUL4B	1
MYO1C	MYO19	1
HBP1	RBL2	1
MFAP1	G3BP1	1
FUT11	INSL5	1
IGF1	IGF1R	1
PEBP1	PPIA	1
FABP4	ACTB	1
NGLY1	DERL1	1
TIGD5	GID4	1
TBL1X	HDAC4	1
UBE3A	SRSF9	1
EGFR	AAAS	1
DDX24	HECW2	1
NOP2	BOP1	1
SPDEF	STK11	1
RXRA	CHD9	1
RUNX1	MED1	1
MEN1	MYH9	1
VASP	PAAF1	1
PLS1	FKBP4	1
ICT1	PNPT1	1
GGA1	RNF11	1
NUPR1	FUS	1
NUP43	OSGEP	1
BLM	ZUFSP	1
KIF5C	EXOC1	1
CD8A	CDK1	1
CCNA1	FZR1	1
TULP2	HDAC6	1
CD47	WASF3	1
PSMD7	LARP7	1
CCNT1	MDFIC	1
MED24	QKI	1
TEAD4	VPS52	1
FGFR4	PTPRR	1
PHF1	SMC1A	1
XRCC5	TFAP4	1
EXTL3	XIAP	1
NTRK1	FMR1	1
ILF2	ISY1	1
PSMF1	DVL3	1
ZNF24	APLP1	1
NFE2	ITCH	1
BBS4	FHOD1	1
BRCA1	CKAP5	1
GDAP1	NXF1	1
STOM	TNPO1	1
STX10	STX3	1
SAT1	REL	1
SVIL	RAD18	1
RBM3	RC3H1	1
PARP1	DDX21	1
ZNF18	ZNF24	1
SAP18	BMI1	1
ILVBL	ECT2	1
UBR5	CRY2	1
RBM25	GSK3A	1
NTRK1	LAS1L	1
TNIP2	MOV10	1
SNW1	ORC6	1
CHD4	MBD2	1
PHC2	LMO3	1
RIOK3	ZMAT3	1
WASL	SKA1	1
FGFR2	FGF8	1
HBP1	LARP1	1
MX1	ESR2	1
RXRA	NCOA1	1
SDHB	TMED2	1
OBSL1	NOC2L	1
XPO1	RABL6	1
AGO3	AGO4	1
CPNE6	MCM2	1
STAT3	SIAH1	1
SEPP1	EP300	1
GNAI3	RGS2	1
SYN1	GRB2	1
UXS1	TNIP2	1
VCAM1	PPIA	1
